Prodotti fitosanitari venduti nell'anno 2018 (fonte dati: Autorità regionale competente, dichiarazioni di vendita p.f. 2017, art. 16 D.Lgs. 150/2012);;;
Provincia;N. Reg. ; Prodotto fitosanitario venduto;"Quantità 
(Kg o litri)"
VE;13138;;96
VE;13143;;36
VE;13143;MEZENE WG;38
VE;13149;;1.511,00
VE;13149;POLTIGLIA 20 WG DA KG 25;375
VE;13149;POLTIGLIA MANICA 20 WG;2.433,00
VE;13150;CURAME 35 WG;87
VE;13150;CURAME 35 WG DA KG 1;5
VE;13152;;160
VE;13153;;14
VE;13154;;1.170,00
VE;13154;MONDAK 480 S;416
VE;13154;MONDAK 480 S LT.1;226
VE;13156;CAMBEL 480 S;105
VE;13158;;28
VE;13158;REMEDIER;10
VE;13160;;4.109,00
VE;13160;FORUM TOP;1.249,00
VE;13167;;2.045,00
VE;13167;POMARSOL 80 WG;461
VE;13168;;6.887,00
VE;13168;LAUDIS;2.972,00
VE;13168;LAUDIS DA LT 1;310
VE;13168;LAUDIS DA LT 5;3.370,00
VE;13186;;43,24
VE;13186;TITUS MAIS EXTRA;20,16
VE;13186;TITUS MAIS EXTRA 10X160 GR;12,8
VE;13205;;486
VE;13205;ZOLFO MANICA SCORREVOLE DOPPIO RAFF;1.130,00
VE;13211;ZOLFO VENTILATO SCORREVOLE 96%;9
VE;13212;;20,5
VE;13213;;1.880,00
VE;13213;R6 ALBIS DA KG 1;3
VE;13213;R6 ERRESEI ALBIS;2.375,00
VE;13215;COMPO FAZILO PRONTO USO;3,9
VE;13218;;120
VE;13218;FINALSAN PLUS;40
VE;13222;;5
VE;13222;DUOKAR 2.5 EC PRO;7
VE;13236;;264
VE;13236;BULLET;117
VE;13242;;15
VE;13242;NICOGAN V.O.;393
VE;13244;;1.250,00
VE;13244;ZOLFO VENTILATO STELLA;275
VE;13249;;1.354,00
VE;13249;ZOLFO VENTILATO STELLA RAMATO S;50
VE;13250;ZOLFO VENTILATO STELLA RAMATO B;20
VE;13252;;5
VE;13253;PLAYER SC;310
VE;13256;BIOLARV;12
VE;13263;BORDORAM 20 WG;17
VE;13267;IMPERO;20
VE;13285;;66
VE;13290;;10
VE;13290;ZOLFO MANICA DOPPIO RAFFINATO VENTI;320
VE;13298;;90
VE;13298;QUANTUM F;300
VE;13299;MAGIO';1.320,00
VE;13308;;1
VE;13313;;210
VE;13313;CASPER;29
VE;13313;CASPER DA KG 1;2
VE;13323;SULFY 80 WDG;124,3
VE;13324;;46,25
VE;13324;CUPRIZOL S;18,75
VE;13327;;99,85
VE;13327;GRANSTAR ULTRA SX;59,3
VE;13327;GRANSTAR ULTRA SX 10X50G;5,65
VE;13327;GRANSTAR ULTRA SX10X200G JAR;9,2
VE;13352;DIREX 7,5;31
VE;13352;DIREX 7.5;60
VE;13354;DIFFERENCE;4
VE;13361;;22,25
VE;13361;DECIS ENERGY DA LT 1;5
VE;13361;DECIS ENERGY O-TEQ;5,1
VE;13365;;30
VE;13370;WARRANT 200 SL;22,25
VE;13375;NUPRID 200 SC;9
VE;13378;;15
VE;13378;ORTIVA TOP;1
VE;13378;ORTIVA TOP DA LT 1;9
VE;13382;;113
VE;13382;PERGADO SC;9,5
VE;13382;PERGADO SC 20 DA ML500;1
VE;13386;;1.870,00
VE;13386;PROSARO;737
VE;13386;PROSARO DA LT 1;187
VE;13386;PROSARO DA LT 5;600
VE;13387;;188,06
VE;13387;FLORAMIX;67,2
VE;13387;FLORAMIX DA GR 530;15,37
VE;13389;;3.064,00
VE;13389;AFFIRM;389
VE;13389;AFFIRM 10 DA KG 1;10
VE;13389;AFFIRM 10 DA KG 10;60
VE;13390;;30
VE;13391;;51
VE;13391;CYTHRIN 50 EC;41,11
VE;13409;;203
VE;13409;SILFUR WG;12
VE;13430;TENOR SC;5,8
VE;13440;;13
VE;13440;SATEL;5,85
VE;13443;FUNGIBEN;2
VE;13451;;234
VE;13451;SPARVIERO;61
VE;13455;;70
VE;13455;ANTIGRAM GOLD;163
VE;13455;ANTIGRAM GOLD DA LT 5;40
VE;13466;;812
VE;13466;SPOTLIGHT PLUS;208
VE;13468;;14,85
VE;13468;CLINER;25,8
VE;13468;CLINER 100 ML;1,1
VE;13472;;159
VE;13472;ALIEN;21
VE;13477;TOREADOR;4
VE;13482;;12
VE;13485;;610
VE;13485;FOLPEC 80 WG ADVANCE;40
VE;13486;;156
VE;13486;JUDO;7,25
VE;13489;;53
VE;13489;CYMBAL;343
VE;13518;NISUS 3B;20
VE;13521;;50
VE;13522;SPIDER KILL;5,64
VE;13540;;260
VE;13540;QUASAR R FLOW;292
VE;13552;;83
VE;13552;ZOLVIS 80 SECTOR;1.436,00
VE;13552;ZOLVIS 80 SECTOR DA KG 10;40
VE;13552;ZOLVIS 80 SECTOR DA KG 25;675
VE;13565;PASTA ISAGRO BLU;10
VE;13576;;26,2
VE;13576;RAMEPLANT WG;271,2
VE;13578;;50
VE;13578;RAME CAFFARO BLU WG NEW;531
VE;13579;;192,5
VE;13579;COPPER 12;61,25
VE;13581;TIOGEL 80 WDG;50
VE;13585;;920
VE;13585;SOLOFOL;240
VE;13586;VERDERAME 20 WG;98
VE;13586;VERDERAME 20WG;25,2
VE;13592;;99,85
VE;13592;VOLARE;15,85
VE;13592;VOLARE DA LT 1;2
VE;13635;;289
VE;13635;POLTIGLIA 20 BUSTA DA KG 1;33
VE;13635;POLTIGLIA 20 PB DA GR 500;6,5
VE;13635;POLTIGLIA 20 PB MANICA;470
VE;13635;POLTIGLIA 20% PB DA KG 25;275
VE;13637;;370
VE;13637;PERGADO F;160
VE;13639;;8,25
VE;13639;ACRAMITE 480 SC;3,5
VE;13640;IMPRINT;21,75
VE;13647;NEORAM BLU WG;35
VE;13648;;3.898,00
VE;13651;;9,8
VE;13651;SPECTRO;3,7
VE;13689;;4
VE;13689;FLINT MAX;2
VE;13698;;540
VE;13698;VIVANDO;408,25
VE;13700;;311
VE;13700;ATLANTIS PRO;130,5
VE;13700;ATLANTIS PRO DA LT 4,5;67,5
VE;13702;;1
VE;13709;;65
VE;13709;U 46 PRATI;14
VE;13719;;225
VE;13722;;100
VE;13736;;43,5
VE;13741;;10
VE;13742;;50
VE;13743;KUKAR 22;5
VE;13765;;16
VE;13765;SHERPA 100 EW;24
VE;13771;;300
VE;13771;NIMROD 250 EW;14
VE;13785;;577
VE;13785;QUANTUM MZ;37
VE;13786;;4
VE;13789;PRIMERO;20
VE;13791;;9
VE;13791;GEATER-STAR;98
VE;13792;;5
VE;13792;STABILAN DA 1 LT;27
VE;13792;STABILAN DA LT 5;280
VE;13794;;796
VE;13794;SPADA WDG;134
VE;13797;;1
VE;13807;RAVENAS;11
VE;13809;;40.790,00
VE;13809;FORCE ULTRA;18.480,00
VE;13809;FORCE ULTRA DA KG 10;1.790,00
VE;13812;NOTO 40 OD;19
VE;13815;TUTOR 18-15;134
VE;13817;;20
VE;13820;;132
VE;13820;BAYTEROID 25 EC;1
VE;13823;;5,06
VE;13823;ALVERDE;2,2
VE;13838;XEDAVIR;16
VE;13841;;24.105,00
VE;13841;FOCUS ULTRA;7.545,00
VE;13841;FOCUS ULTRA DA 1 LT;170
VE;13841;FOCUS ULTRA DA LT 5;2.705,00
VE;13843;;1
VE;13843;ZELIG 480 EC;12
VE;13858;;0,26
VE;13876;;3
VE;13876;APACHE;20
VE;13877;KITT PRONTO;3,5
VE;13885;;445
VE;13885;MICROCOPP NEUTRO FL;5
VE;13905;;2
VE;13908;;14
VE;13913;ORIUS P;50
VE;13925;;60
VE;13926;SPONSOR;2
VE;13955;MITIGREEN;24
VE;13981;;1.878,00
VE;13981;CORAGEN;389,7
VE;13981;CORAGEN 20SC 20 X300ML BTL;3,9
VE;13981;TWIN PACK MAIS CORAGEN LT 0,4;73,2
VE;13983;;120
VE;13983;HUSSAR MAXX PRO DA LT 1;39
VE;13998;;92
VE;13998;PYRUS 400 SC;126
VE;14005;;4.730,00
VE;14005;CLORTOSIP 500 SC;1.977,00
VE;14005;CLORTOSIP 500 SC DA LT 1;10
VE;14005;CLORTOSIP 500 SC DA LT 5;85
VE;14044;;1
VE;14052;HALLIG 80 WG;31
VE;14058;;593,5
VE;14058;FEINZIN 70 DF;189,5
VE;14062;;596
VE;14062;ZOXIUM 240 SC;108
VE;14076;CYPRUS 25 DF;1,5
VE;14077;;270
VE;14077;CHAMP 20 DF;12
VE;14098;;4.170,00
VE;14099;;180
VE;14099;ASPOR WDG;20
VE;14099;ASPOR WDG DA KG 10;260
VE;14100;;27
VE;14101;;1.540,00
VE;14101;CARAMBA;30
VE;14101;CARAMBA DA LT 1;144
VE;14102;;45
VE;14102;BORDOFLOW NEW;6
VE;14102;BORDOFLOW NEW DA LT 10;320
VE;14109;;5
VE;14109;NICOSH;258
VE;14109;NICOSH DA LT 1;102
VE;14109;NICOSH DA LT 5;115
VE;14119;;42
VE;14135;;2,86
VE;14135;GRENADIER 75 DF;0,04
VE;14136;OBERON;3,5
VE;14137;;83,4
VE;14137;ALTACOR;9,2
VE;14154;;14,34
VE;14154;PIRETRO ACTIGREEN;8,38
VE;14155;;1.220,00
VE;14156;;1.070,00
VE;14156;CURZATE R WG;2
VE;14163;SARMOX 440 WG;27
VE;14165;;1.417,00
VE;14165;NANDO MAXI;140
VE;14166;;15
VE;14169;;40
VE;14169;PERGADO R;90
VE;14169;PERGADO R DA KG 5;5
VE;14178;;100,2
VE;14178;TRI-BASE;30
VE;14182;;38
VE;14182;ARES 25 WG;53
VE;14184;GALATAS PLUS;19
VE;14190;MAVRIK EW;0,48
VE;14193;;4
VE;14193;SARMOX 45 DG;2,5
VE;14195;;298
VE;14208;;200
VE;14208;RELDAN LO;1.056,00
VE;14210;;4
VE;14210;EVURE;1
VE;14240;PYR PRONTO 750 ML;3,75
VE;14254;BILO 7,5 C;9
VE;14262;;54,77
VE;14262;GREENEX NF;46,45
VE;14262;GREENEX NF PFNPE;3,6
VE;14263;;0,7
VE;14263;BIOTEN;0,15
VE;14281;;48
VE;14281;BUCTRIL UNIVERSAL;123
VE;14281;BUCTRIL UNIVERSAL DA LT 1;35
VE;14290;;258
VE;14290;KOHINOR 200 SL;122,25
VE;14290;KOHINOR 200 SL 200 ML;4,8
VE;14290;KOHINOR 200 SL 5 ML;0,14
VE;14290;KOHINOR 200 SL 50 ML;1,2
VE;14294;;0,4
VE;14336;;71
VE;14336;NEMATHORIN 150 EC;8
VE;14342;;2.647,00
VE;14342;VOLCAM COMBI;18
VE;14342;VOLCAN COMBI SC;393
VE;14348;AGRON R WG;24
VE;14350;ZOLFO RAMATO 5;14
VE;14375;LION 5 EC;728
VE;14375;LION 5 EC DA LT 1;39
VE;14375;LION 5 EC DA LT 5;75
VE;14380;;46
VE;14387;;568
VE;14387;NERVURE SUPER;587
VE;14405;;560
VE;14407;;10
VE;14407;RUNWAY;12
VE;14409;;459,5
VE;14409;MOVENTO 48 SC;352
VE;14409;MOVENTO DALT 1 (INSETTICIDA-AF;1
VE;14414;DUSTY;327,35
VE;14414;DUSTY 1 L;8
VE;14414;DUSTY PFNPE;6,5
VE;14418;PULSAR 40 SL;343
VE;14418;PULSAR 40 SL (IP) DA LT 1;13
VE;14423;PRIMISOL 80 WDG;19
VE;14423;PRIMISOL 80 WDG 500 GR;8,5
VE;14426;;2
VE;14431;;38
VE;14431;LENTAGRAN 45 WP;16,2
VE;14431;LENTAGRAN 45 WP KG 1;13
VE;14432;;149
VE;14432;METRIC;754
VE;14432;METRIC DA LT 1;18
VE;14432;METRIC DA LT 5;35
VE;14434;;10,06
VE;14434;NUANCE;4,64
VE;14460;;35
VE;14474;;967
VE;14474;TEBUSIP COMBI;158
VE;14479;;6.130,00
VE;14479;SCHERMO 0.5 G;850
VE;14488;;636
VE;14488;ANTRACOL 70 WG;112
VE;14488;ANTRACOL WG 70;5
VE;14491;;90
VE;14510;;74
VE;14514;BOOSTER;284
VE;14525;;69
VE;14548;;109
VE;14549;LEPIBACK;5
VE;14559;;245
VE;14573;BACTOSPEINE 32 WG;12
VE;14575;;0,06
VE;14577;;8.652,00
VE;14577;FORUM R 3B;7.239,00
VE;14636;;2.337,10
VE;14636;BIOLID UP;724,9
VE;14638;;2.588,00
VE;14638;NETOR;360
VE;14638;NETOR DA LT 5 - FUNGICIDA;5
VE;14642;;9.810,00
VE;14642;RIDOMIL GOLD R WG;3.548,00
VE;14642;RIDOMIL GOLD R WG 10 DA  KG 1;10
VE;14642;RIDOMIL GOLD R WG DA KG 10;50
VE;14643;;5
VE;14643;CENTIUM 36 CS;6
VE;14664;;0,02
VE;14664;BERELEX 40 SG;0,02
VE;14686;;515
VE;14687;;37
VE;14687;QUAD-GLOB 200 SL;5
VE;14697;;205
VE;14697;ENERVIN DUO;138
VE;14699;;151,5
VE;14730;;3
VE;14735;;12,5
VE;14735;RANMAN TOP;3
VE;14737;;9.054,00
VE;14737;ROUNDUP PLATINUM;3.373,00
VE;14737;ROUNDUP PLATINUM DA LT 15;105
VE;14737;ROUNDUP PLATINUM DA LT5;10
VE;14737;ROUNDUP PLATINUM DA ML 500;13
VE;14739;;101
VE;14739;DECIS PROTECT;92
VE;14758;;1,38
VE;14758;KARATE WITH ZEON TECHNOLOGY 1.5 HOB;4,8
VE;14760;;67,4
VE;14760;RASIKAL PRO;146
VE;14764;;123
VE;14764;SLUXX;10
VE;14765;;3.460,00
VE;14765;ELUMIS;1.605,00
VE;14765;ELUMIS DA LT 1;39
VE;14765;ELUMIS DA LT 5;80
VE;14766;;450
VE;14766;ACTARA 240 SC;2
VE;14769;COMET 250 EC DA LT 1;55
VE;14772;;1.311,00
VE;14772;BANDERA;62
VE;14785;;76,88
VE;14785;DRISCOLL;31,7
VE;14785;DRISCOLL PFNPE;0,65
VE;14797;;4,75
VE;14799;;6,53
VE;14799;AFLOR 200 SL;12,6
VE;14799;AFLOR 200SL;0,02
VE;14803;;60
VE;14803;ELECTIS ZR;20
VE;14807;;543,75
VE;14807;LUZINDO;290,5
VE;14809;;20
VE;14809;CUPRAVIT BIO EVOLUTION;28
VE;14812;;10.117,00
VE;14812;ENERVIN TOP;4.322,00
VE;14815;;7.688,00
VE;14815;ADENGO;4.670,00
VE;14815;ADENGO DA LT 10;160
VE;14815;ADENGO DA LT 2;64
VE;14818;;184
VE;14818;ACANTO;1
VE;14818;ACANTO 250SC 10 DA LT 1;16
VE;14828;;102
VE;14830;;415
VE;14837;;144
VE;14837;GLIFOSAR FLASH;2.377,00
VE;14838;;4.031,00
VE;14838;BARCLAY GALLUP BIOGRADE 360;1.000,00
VE;14838;BARCLAY GALLUP BIOGRADE 360 PFNPE;84
VE;14844;;80
VE;14845;;31
VE;14867;;1
VE;14870;;20
VE;14872;;15,5
VE;14876;;48
VE;14876;GRANDSTAND;44,75
VE;14879;;39,35
VE;14879;LONTREL 72 SG;0,75
VE;14884;;16.571,00
VE;14884;CORUM;9.716,00
VE;14884;CORUM DA LT 1;350
VE;14884;CORUM DA LT 5;1.275,00
VE;14885;ROUNDUP RAPIDO 1 LT;9
VE;14891;;10
VE;14895;;1
VE;14895;LANNATE 20 SL;26
VE;14897;;135
VE;14900;;255
VE;14901;;3,6
VE;14901;CONCORDE 125 EC DA 50 ML;0,05
VE;14909;NURELLE 5;3
VE;14914;;960
VE;14918;;782,75
VE;14918;RIVIOR;106
VE;14919;;3,03
VE;14919;EMERALD 125;5,1
VE;14935;;531
VE;14935;TIMELINE TRIO;64
VE;14935;TRAXOS ONE;78
VE;14935;TRAXOS ONE DA LT 1;98
VE;14936;;1.011,50
VE;14936;AMPLIGO;394
VE;14936;AMPLIGO DA 500 ML;17,5
VE;14936;AMPLIGO DA LT 1;98
VE;14937;;1
VE;14940;;0,15
VE;14947;;1.400,50
VE;14947;TRUSTEE 450;473,5
VE;14947;TRUSTEE 450 PFNPE;559,5
VE;14951;BOTECTOR;12,8
VE;14967;;1.545,00
VE;14967;TIPTOR ULTRA;541
VE;14967;TIPTOR ULTRA DA 5 LT;85
VE;14967;TIPTOR ULTRA DA LT 1;36
VE;14969;;1
VE;14972;;3
VE;14972;DICARZOL 50 SP;1
VE;14986;;1.665,00
VE;14986;OPERA NEW;1.255,00
VE;14986;OPERA NEW DA LT 5;340
VE;15005;;19
VE;15005;FONTELIS;38
VE;15008;LBG - 01F34;444
VE;15013;;98,5
VE;15013;NATRIA LUMACHICIDA;112,6
VE;15019;;9
VE;15023;;640
VE;15023;DERREX;200
VE;15024;;114
VE;15024;MESUROL 200 SC;3
VE;15034;;109,5
VE;15034;DICOPHAR;42,4
VE;15037;;14
VE;15041;;2
VE;15041;OPINION ECNA;25,5
VE;15047;;352,25
VE;15047;R6 ERRESEI BORDEAUX WG;292,25
VE;15049;;393
VE;15049;MODDUS;116
VE;15049;MODDUS DA LT 1;61
VE;15050;;47
VE;15050;VERTIMEC PRO;57
VE;15050;VERTIMEC PRO DA LT 1;2
VE;15051;;1.175,00
VE;15051;KYLEO;2.190,00
VE;15051;KYLEO DA LT 20;40
VE;15051;KYLEO DA LT 5;140
VE;15052;KAIMO SORBIE;2,7
VE;15058;;86,68
VE;15058;PRINCIPAL MAIS;4,84
VE;15058;PRINCIPAL MAIS 440G JAR;4,4
VE;15059;;1.365,25
VE;15059;DECIS EVO;1.044,50
VE;15059;DECIS EVO DA LT 1;132
VE;15059;DECIS EVO DA LT 5;250
VE;15059;DECIS EVO DA ML 250;9,75
VE;15062;;2
VE;15063;NIMBLE;5,85
VE;15064;;38
VE;15064;MAESTRO WG ADVANCE;471
VE;15071;;219
VE;15071;EVOLUTION;88
VE;15071;EVOLUTION DA LT 1;2
VE;15079;JUVINAL ECHO;12
VE;15083;;44
VE;15083;AUDACE;30
VE;15085;;0,5
VE;15085;VITISAN 45 WG;1,5
VE;15093;;177,9
VE;15093;CENTURIO;129,2
VE;15093;CENTURIO 1 KG;9
VE;15096;;397,5
VE;15096;GLIPHOGAN TOP CL;2.583,00
VE;15096;GLIPHOGAN TOP CL  500 ML;18
VE;15096;GLIPHOGAN TOP CL PFNPE;181,5
VE;15101;CIMORAM ULTRA WG;4
VE;15102;;86
VE;15111;MIRADOR SC DA LT 1;48
VE;15115;;446
VE;15115;PROSPER 500 EC;67
VE;15116;ELIOS R;3
VE;15122;ACTELLIC 50 NEWPHARM;8
VE;15124;;549
VE;15124;ZANTARA;1.065,00
VE;15124;ZANTARA PER LT 3;573
VE;15125;;89
VE;15127;SANVINO;278
VE;15130;;440
VE;15130;INTREPID;150
VE;15135;;73
VE;15135;OLEOSAN PLUS;11
VE;15142;;1.645,00
VE;15142;ALCANCE SYNC TEC;1.800,00
VE;15148;ENVIROMITE 480 SC;0,09
VE;15149;;1.150,00
VE;15149;CONSAVET DF EDGE;1.805,00
VE;15168;;80
VE;15168;ZORO 1,9 EW DA LT 1;20
VE;15168;ZORO 1,9 EW DA LT 5;20
VE;15168;ZORO 1.9 EW;13
VE;15177;;995
VE;15181;;17,5
VE;15181;CIRRUS CS;26
VE;15184;;178
VE;15184;SATEL GEO;35
VE;15184;SATEL GEO INSETTICIDA GRANULAR;13
VE;15193;;59
VE;15196;FOSBEL EXTRA;100
VE;15199;;49
VE;15200;;12
VE;15201;FLOXY 400 SC;24
VE;15211;;91
VE;15211;TRAMAN;3
VE;15213;;2,05
VE;15213;DEMETRINA FLOW;11,2
VE;15213;DEMETRINA FLOW 10 ML;0,1
VE;15213;DEMETRINA FLOW 100 ML;1
VE;15221;;616
VE;15221;ZETARAM PLUS;212
VE;15222;;180
VE;15222;FOLICUR COMBI WG;164
VE;15227;;1,4
VE;15227;MESUROL EVOLUTION;4,5
VE;15232;;399
VE;15232;CUSTODIA;52
VE;15232;CUSTODIA AMISTAR ULTRA;5
VE;15233;;265
VE;15235;;260
VE;15235;MOMENTUM;81
VE;15235;MOMENTUM 500 GR;6
VE;15237;;70
VE;15237;CHIKARA DUO;124
VE;15250;;40
VE;15250;COPRANTOL DUO;2.462,00
VE;15251;;2.738,00
VE;15251;AIRONE LIQUIDO;99
VE;15253;;1.403,00
VE;15253;FALCON MK;14
VE;15263;;587
VE;15263;DYNALI;1.102,00
VE;15264;;342
VE;15264;ENERVIN SC;333
VE;15266;;1.770,00
VE;15266;QUARTET;1.530,00
VE;15270;PROFELIS;7
VE;15285;PRIMMA STAR;1,59
VE;15286;;1
VE;15288;OCEAL DA KG 1,5;213
VE;15289;;1
VE;15289;SERENADE NATRIA;5
VE;15291;;43,1
VE;15291;TURFENE PLUS;31,9
VE;15293;;26
VE;15294;;1.065,00
VE;15294;KENDO BI-ACTIVE (Xn-N) DA LT 1;2
VE;15302;;264
VE;15302;AMYLO-X;20
VE;15307;;1
VE;15310;;1
VE;15313;;40
VE;15313;ZOLFO SC;300
VE;15313;ZOLFO SC DA LT 1;10
VE;15313;ZOLFO SC DA LT 10;420
VE;15315;;4
VE;15317;;1.475,00
VE;15325;;130
VE;15325;CORNER MZ WG;14
VE;15326;;12.050,00
VE;15327;;110
VE;15327;METAMAN 8-64 WG;9
VE;15331;;43
VE;15333;;3,64
VE;15333;APPLAUD PLUS;4,72
VE;15335;;35
VE;15335;U46 ULTRA DA LT 1;62
VE;15337;;1,1
VE;15340;;13
VE;15340;FEUDO 50 WP;22
VE;15344;;1
VE;15344;FILAN WG;1
VE;15348;;19
VE;15349;;100
VE;15349;ARES 430 SC;23
VE;15356;;2
VE;15358;ZOLFO FLOW MCT;4.330,00
VE;15361;;5,85
VE;15363;;870
VE;15364;;1
VE;15364;DESIGN WG;1
VE;15365;RAMEZOLFO FLOW DA LT 1;2
VE;15370;;2.320,00
VE;15370;FURY GEO;700
VE;15371;;408
VE;15378;;296
VE;15378;TRAXOS PRONTO 60;7
VE;15378;TRAXOS PRONTO 60 DA LT 1;7
VE;15378;TRAXOS PRONTO 60 DA LT 5;20
VE;15379;;122
VE;15379;AXIAL PRONTO 60;114,75
VE;15379;AXIAL PRONTO 60 ML 750;15
VE;15384;;161
VE;15384;LUNA EXPERIENCE;15
VE;15384;LUNA EXPERIENCE DA LT 1;2
VE;15388;;100
VE;15388;MEXIL ORO R WG;199
VE;15389;;1.970,00
VE;15392;;110
VE;15401;;116
VE;15401;TAIFUN MK CL;1.415,00
VE;15401;TAIFUN MK CL PFNPE;35
VE;15402;DELTASAP;10
VE;15405;SHAMAL MK PLUS CL;3.387,50
VE;15405;SHAMAL MK PLUS CL  DISERBO 1 LT;240
VE;15405;SHAMAL MK PLUS CL PFNPE;60
VE;15408;;308
VE;15419;;430
VE;15419;ELECTIS R FLOW;20
VE;15422;;23,06
VE;15422;KELVIN DUO;37,62
VE;15433;;18
VE;15433;ATLAS;1
VE;15448;;216
VE;15448;REBEL TOP;49
VE;15449;;619
VE;15449;CIDELY;191
VE;15451;;77
VE;15451;ELIOS WG TOP;25
VE;15455;;0,4
VE;15493;;18
VE;15493;SIMUN 40 OD;548
VE;15499;;656
VE;15499;SONG 70 WDG;457,75
VE;15499;SONG 70 WDG DA 500 GR;10
VE;15499;SONG 70 WDG DA GR 250;40
VE;15505;;767
VE;15507;;19
VE;15507;CREW SUPERB;57
VE;15513;;1.475,00
VE;15513;OSSICLOR 35 WG GREEN;60
VE;15514;;11,9
VE;15514;CUPRAVIT BLU 35 WG;291,62
VE;15542;ANTILUMACHE FER;3
VE;15543;LUMACHICIDA FER;35
VE;15546;;67,35
VE;15546;BIATHLON 4D;46,8
VE;15546;BIATHLON 4D DA GR 100;6
VE;15546;BIATHLON 4D DA GR 350;7,7
VE;15549;;94
VE;15553;;47
VE;15553;REGALIS PLUS;10,5
VE;15556;;50
VE;15556;TERVIGO;20
VE;15566;;848
VE;15566;VISION PLUS;244
VE;15569;;17
VE;15569;LOOP 40;80
VE;15573;PROMESS SL;28
VE;15574;;190
VE;15574;KARMA 85;13
VE;15577;ROUNDUP GEL 100 ML;1
VE;15583;PIRAT;31
VE;15591;;1.631,00
VE;15591;PREVINT TOP;493
VE;15596;;46
VE;15596;LASCAR;4
VE;15598;;260
VE;15610;;72
VE;15612;;2,65
VE;15612;SEMPRA ERBICIDA DA GR 150;2
VE;15621;;2
VE;15626;;106
VE;15633;;8
VE;15640;;77
VE;15650;TB 25 WG;28,5
VE;15651;FLANKER;60
VE;15651;FLANKER DA KG 1;10
VE;15653;MULTI DA KG 1;4
VE;15655;;2
VE;15661;;3,75
VE;15666;;718
VE;15666;TURNER COMBI;74
VE;15668;;683,25
VE;15668;GHIBLI 240 OD;70,5
VE;15668;GHIBLI 240 OD 20X250 ML;2
VE;15668;GHIBLI 240 OD DA LT 1;9
VE;15674;;48,2
VE;15674;AMADEUS TOP;14,7
VE;15674;AMADEUS TOP DA GR 250;2
VE;15677;KARDON 100 DISERBANTE DICOTILE;1
VE;15680;;13
VE;15681;LUMADRY ESCA;43,5
VE;15687;;83
VE;15689;;63
VE;15710;;120
VE;15711;;1,5
VE;15713;;155,4
VE;15713;DIABLO SC;12,8
VE;15713;DIABLO SC DA ML 200;0,8
VE;15722;;62
VE;15722;ARMICARB 85;75
VE;15725;;7,4
VE;15725;DUAXO;29,8
VE;15735;IKEBANA TRIPLE ACCION;28
VE;15738;;3
VE;15741;;10
VE;15741;AVADEX FACTOR;70
VE;15746;;110
VE;15751;;176
VE;15751;VITENE TRIPLO R;1.050,50
VE;15752;;12
VE;15753;CALLISTO PLUS;24
VE;15758;;2.577,00
VE;15758;QUILT XCEL;415
VE;15759;;0,4
VE;15759;DECIS TRAP;6
VE;15779;;1,15
VE;15779;ABANTO;1,34
VE;15780;;590
VE;15780;OSSICLOR 50 DA KG 20;200
VE;15790;;300
VE;15817;;114
VE;15817;GLADIATOR;236
VE;15834;TRACER 120;10
VE;15838;;580
VE;15838;ROUNDUP ULTRAMAX;910
VE;15844;;1.437,00
VE;15844;SLOGAN TOP;437
VE;15845;;165
VE;15857;;129
VE;15857;R6 PASADOBLE;109
VE;15858;;5,6
VE;15864;;30
VE;15877;;145
VE;15877;CONSENTO;5
VE;15882;;20
VE;15883;MARTO;3
VE;15886;;330
VE;15886;METAREX INOV;55
VE;15891;BLAISE;515
VE;15893;GIAGUAR SL;0,45
VE;15894;;488,5
VE;15894;DUOKAR 20 EW;52,5
VE;15900;;8.520,00
VE;15900;TRIKA EXPERT;4.270,00
VE;15900;TRIKA EXPERT DA KG 10;920
VE;15901;;3.168,00
VE;15901;ERCOLE;4.672,00
VE;15901;ERCOLE DA KG 10;2.810,00
VE;15901;ERCOLE PFNPE;6
VE;15907;;526
VE;15907;PRESIDIUM ONE;69,2
VE;15910;;2,5
VE;15910;KARAKAS DA LT 0,5;80
VE;15911;;51
VE;15911;SPIROX;22
VE;15912;;927
VE;15912;CUPRO ISAGRO WG;1.484,00
VE;15923;;36
VE;15932;;5,8
VE;15932;AXIENDO CONCENTRATO;17,2
VE;15961;;558
VE;15961;RETENGO NEW;30
VE;15962;;100
VE;15962;LECTRA MZ WG;100
VE;15989;COMRADE;36
VE;15996;;47
VE;15996;PATRIOT DRY;59
VE;16000;;29,25
VE;16000;MINUET GR;153,75
VE;16004;KORING 430 SC;4
VE;16012;SEPRABAIT;22
VE;16023;DIMBO 480 SL DA LT 1;26
VE;16032;;12
VE;16034;;67
VE;16035;;2,5
VE;16042;;0,1
VE;16050;RADIANT SC;1,25
VE;16051;;380
VE;16051;LENNS;32
VE;16054;;54
VE;16063;ARIGO;25,74
VE;16065;;76
VE;16065;SERRATE;34,25
VE;16065;TOPIK ONE;6
VE;16071;;124,25
VE;16071;MESOZIN 70 WG;115,25
VE;16073;COMBI STICKS;0,18
VE;16075;;4
VE;16075;AGHERUD M;1
VE;16083;;0,7
VE;16083;STIKER FLOW;0,7
VE;16084;;24,5
VE;16086;NEMGUARD GRANULES;10
VE;16086;NEMGUARD GRANULES 250 GR;0,5
VE;16088;;20
