Prodotti fitosanitari venduti nell'anno 2019 (fonte dati: Autorità regionale competente, dichiarazioni di vendita p.f. 2017, art. 16 D.Lgs. 150/2012);;;
Provincia;N. Reg. ; Prodotto fitosanitario venduto;"Quantità 
(Kg o litri)"
RO;15317;;40,00
RO;15325;CORNER MZ WG;4,00
RO;15326;;2.020,00
RO;15330;PINDARUS 25 WDG;38,50
RO;15335;;5,00
RO;15335;U 46 ULTRA;225,00
RO;15337;EXPRESS;1,50
RO;15344;FILAN WG;141,00
RO;15346;;2,00
RO;15348;RIDOMIL GOLD R LIQUIDO;1.415,00
RO;15349;ARES 430 SC;1.372,00
RO;15349;ARES 430 SC LT. 1;2,00
RO;15350;MOXIL 5-68 WG;6,00
RO;15356;;24,00
RO;15356;SPHINX SC;1,00
RO;15358;ZOLFO FLOW MCT;10,50
RO;15358;ZOLFO FLOW MCT PFNPE;5,50
RO;15359;VITIL 8-64 WG;78,00
RO;15365;RAME ZOLFO FLOW MCT;4,00
RO;15370;;10.370,00
RO;15370;FURY GEO;16.850,00
RO;15371;;324,00
RO;15371;BELEM PROTEZIONE;432,00
RO;15378;;50,00
RO;15378;TRAXOS PRONTO 60;1.855,00
RO;15379;;123,75
RO;15379;AXIAL PRONTO 60;488,50
RO;15384;;52,00
RO;15384;LUNA EXPERIENCE;1.102,00
RO;15388;MEXIL ORO R WG;149,00
RO;15389;;2.170,00
RO;15392;QUANTUM MZ WDG;1,00
RO;15401;;400,00
RO;15401;TAIFUN MK CL;44.714,00
RO;15401;TAIFUN MK CL LT. 5;5,00
RO;15401;TAIFUN MK CL PFnPE;1.296,00
RO;15402;DELTASAP;4,00
RO;15405;SHAMAL MK PLUS CL;392,00
RO;15405;SHAMAL MK PLUS CL PFnPE;72,00
RO;15408;;66,00
RO;15409;DECISION;426,00
RO;15410;DECA;2,00
RO;15411;DISHA;12,00
RO;15416;;386,00
RO;15417;DITTO;3,50
RO;15419;ELECTIS R FLOW;50,00
RO;15420;;1.824,00
RO;15420;DIQUASH;260,00
RO;15433;ATLAS;4,00
RO;15438;SANMITE 10 SC;3,00
RO;15449;CIDELY;20,00
RO;15451;ELIOS WG TOP;125,00
RO;15452;PRO;5,00
RO;15455;TELDOR PLUS ORTO PFnPE;2,40
RO;15468;ACASTA;405,00
RO;15483;WISH;170,00
RO;15493;SIMUN 40 OD;114,00
RO;15496;AGTRIN 25 EC;259,00
RO;15497;KESHET 25 EC;35,00
RO;15499;SONG 70 WDG;72,50
RO;15501;QUIZ;92,00
RO;15505;;15,00
RO;15507;CREW SUPERB;505,00
RO;15513;OSSICLOR 35 WG GREEN;620,00
RO;15514;CUPRAVIT BLU 35 WG;38,70
RO;15514;CUPRAVIT BLU 35 WG PFnPE;26,00
RO;15515;POLTIGLIA 20 PB GREEN;635,00
RO;15534;PREVINT DUO;41,00
RO;15536;ANTAL;84,00
RO;15537;;10,00
RO;15546;;16,55
RO;15546;BIATHLON 4D;585,70
RO;15546;BIATHLON 4D GR. 100;0,50
RO;15546;BIATHLON 4D GR. 350;0,35
RO;15549;PROLECTUS 50 WG;75,00
RO;15550;;15,00
RO;15550;MERLIN FLEXX XTRA;173,00
RO;15553;;13,50
RO;15553;REGALIS PLUS;175,50
RO;15556;TERVIGO;105,00
RO;15562;BELURE-T;0,34
RO;15566;;108,00
RO;15566;VISION PLUS;848,00
RO;15573;;1,00
RO;15573;PROMESS SL;16,00
RO;15574;KARMA 85;395,00
RO;15580;ESTUDER;70,00
RO;15583;;79,00
RO;15583;PIRAT;389,00
RO;15587;;12,00
RO;15587;COSSACK PRO;194,00
RO;15591;;117,00
RO;15591;PREVINT TOP;220,00
RO;15596;;6,00
RO;15596;LASCAR;2,00
RO;15598;;184,00
RO;15598;CARPOVIRUSINE EVO 2;394,00
RO;15608;VERSAR;2,00
RO;15610;CYPERKILL 50 EC;42,00
RO;15612;;0,15
RO;15612;SEMPRA;2,85
RO;15618;FULLDINA 400 SC;10,00
RO;15621;BOTTO 50 EC;451,35
RO;15621;BOTTO 50 EC PFnPE;1,20
RO;15623;COSMOS 550 EC;22,00
RO;15626;;240,00
RO;15626;ORBIT 440 EC;72,00
RO;15627;PAPYRUS 400 SC;1,00
RO;15635;;292,00
RO;15635;ADENGO XTRA;1.149,00
RO;15635;ADENGO XTRA ML 0,500;8,00
RO;15640;;3,00
RO;15640;PROLINE STAR;479,00
RO;15654;ACCORD;353,00
RO;15663;CUPRAVIT 35 WG;40,00
RO;15664;KORING 25 WG;10,00
RO;15668;;31,50
RO;15668;GHIBLI 240 OD;8,50
RO;15680;MITHRA 40 SC;5,00
RO;15689;;289,00
RO;15689;DIFENZONE;385,00
RO;15690;ALIAL RAMATO;36,00
RO;15694;DINAL;2,00
RO;15710;;35,00
RO;15710;CLINCHER ONE;675,00
RO;15711;;4,00
RO;15711;ALSYSTIN;190,50
RO;15713;DIABLO SC;0,40
RO;15713;DIABLO SC  PFnPE;0,40
RO;15718;;7,40
RO;15722;;10,00
RO;15722;ARMICARB 85;10,00
RO;15738;;3,00
RO;15741;;170,00
RO;15741;AVADEX FACTOR;750,00
RO;15748;;253,00
RO;15748;SYLLIT 544 SC;52,00
RO;15751;;34,00
RO;15751;VITENE TRIPLO R PFnPE;14,50
RO;15752;CIDELY TOP;56,00
RO;15753;PYXIDES DUO;680,00
RO;15758;;1,00
RO;15779;ABANTO;0,08
RO;15780;OSSICLOR 50 PB GREEN;1.920,00
RO;15829;RAJAH;12,00
RO;15831;VACCIPLANT;30,00
RO;15834;TRACER 120;901,00
RO;15838;ROUNDUP ULTRAMAX;1.350,00
RO;15839;;14,00
RO;15842;;42,00
RO;15842;AFICIONADO;258,00
RO;15843;ZOLEX 250;95,00
RO;15844;;20,00
RO;15845;ARAGON;619,00
RO;15847;MAKURI;233,75
RO;15856;AZAKA;59,00
RO;15859;KATANGA EXPRESS;362,00
RO;15864;MONDARE PIU';200,00
RO;15874;LAIZOX;263,00
RO;15877;CONSENTO SC;124,00
RO;15882;;20,00
RO;15882;ATILLA;420,00
RO;15886;;40,00
RO;15886;METAREX INOV;375,00
RO;15890;CURZATE 60 WG;42,40
RO;15891;BLAISE;1.304,00
RO;15897;ALFIL WG;130,00
RO;15899;;195,00
RO;15900;;4.670,00
RO;15900;TRIKA EXPERT;47.409,00
RO;15901;ERCOLE;1.953,00
RO;15901;ERCOLE KG. 10;630,00
RO;15901;ERCOLE PFnPE;66,50
RO;15907;;41,00
RO;15907;PRESIDIUM ONE;1.112,00
RO;15907;PRESIDIUM ONE PFnPE;6,60
RO;15911;SPIROX;57,00
RO;15915;;44,00
RO;15915;STARANE HD;4,00
RO;15924;RUSTLER;2,00
RO;15926;MOJANG 600;80,00
RO;15932;AXIENDO CONCENTRATO;0,60
RO;15948;SINSAJO;99,00
RO;15949;;5,00
RO;15949;PROMEX;148,00
RO;15961;;32,00
RO;15965;BORDER;255,00
RO;15975;HIATUS;2,80
RO;15983;KUKAR;1.085,00
RO;15984;;20,00
RO;15984;SUNDEK;842,00
RO;15989;COMRADE;816,00
RO;15990;;5,10
RO;15990;SCIROCCO 125 EW;19,50
RO;15990;SCIROCCO 125 EW PFnPE;9,50
RO;15996;;40,00
RO;15996;PATRIOT DRY;58,00
RO;16000;MINUET GR;3,75
RO;16004;KORING 430 SC;3,00
RO;16010;ACRUX 10 WP;8,50
RO;16023;DIMBO 480 SL;140,00
RO;16028;TRIBE 75 WG;0,09
RO;16031;LUNA DEVOTION;1,00
RO;16032;;13,00
RO;16033;HEREU SC;24,00
RO;16037;MOJANG TX;1.365,00
RO;16038;CABRIO WG;4,00
RO;16041;BATTLE DELTA;81,00
RO;16042;TOSCANA;12,25
RO;16051;LENNS;103,50
RO;16054;;19,00
RO;16063;ARIGO;9,51
RO;16065;SERRATE;139,00
RO;16071;;91,00
RO;16071;MESOZIN 70 WG;399,25
RO;16074;GLORIAL 25 EC;1,00
RO;16075;AGHERUD M;27,00
RO;16076;MITIGREEN FULL;106,00
RO;16084;BREVIS;23,50
RO;16085;TRIMUR;13,36
RO;16086;NEMGUARD GRANULES;10,00
RO;16089;BUGUIS;1.103,00
RO;16092;CICLOPE;27,00
RO;16098;;543,25
RO;16099;SINIS 70 DF;64,75
RO;16101;TOPAS COMBI LIQUIDO;67,00
RO;16104;ELECTIS TRIO WDG;254,50
RO;16114;;6,00
RO;16117;SERBY;9,50
RO;16117;SERBY PFnPE;12,00
RO;16124;;3,00
RO;16126;FLANCO SC  PFnPE;0,80
RO;16131;POTTOK;0,80
RO;16132;;75,60
RO;16136;LUMA-GOLD;2,25
RO;16136;LUMA-GOLD PFnPE;13,25
RO;16137;OSIRIS;9.165,00
RO;16139;;1.249,00
RO;16139;SEGURIS XTRA;246,00
RO;16149;;26,00
RO;16157;ATLANTIS FLEX;30,00
RO;16166;POKER MAX;8.613,50
RO;16170;TRICUP FLO;21,00
RO;16170;TRICUP FLOW;545,00
RO;16171;HADDEN;35,80
RO;16172;;40,00
RO;16172;CAL-EX 1,9 EW;147,00
RO;16182;CLICK PRO;243,00
RO;16188;MEDIATOR PLUS;28,00
RO;16191;;119,00
RO;16191;TRIMAXX;865,00
RO;16205;IDROX 20;480,00
RO;16208;CLEANCLASTER;40,00
RO;16210;ZETARAM HI TECH;100,00
RO;16221;;22,40
RO;16221;MADEX TOP;9,60
RO;16227;FOLPAN COMBI;110,00
RO;16229;RAM CYM 44 WG;345,00
RO;16232;MINERVE;59,20
RO;16251;;42,00
RO;16251;AFFIRM OPTI;343,00
RO;16252;AMISTAR GOLD;10,00
RO;16255;PANTOX MAX;35,00
RO;16273;;37,00
RO;16273;SIVANTO PRIME;146,00
RO;16277;ALMADA 50 SC;5,00
RO;16279;;1.780,00
RO;16279;ERCOLE GR;8.200,00
RO;16283;QUANTUM R-OK;347,00
RO;16285;;1.151,00
RO;16285;KALIMBA;277,00
RO;16287;SOLIGOR;2.244,00
RO;16290;AMADEUS ULTRA;11,17
RO;16293;;3,00
RO;16293;PACLOT NEW;118,00
RO;16297;;9,00
RO;16298;MOLLER HI BIO;460,00
RO;16299;;3.162,00
RO;16305;BONZI;3,00
RO;16313;OMNERA   LQM;407,00
RO;16314;;5,00
RO;16314;ZOXIS 250 SC;107,00
RO;16315;RADAR HP;6,50
RO;16318;;46,00
RO;16318;REFLECT;271,00
RO;16321;PENDIPHAR;8,00
RO;16322;PENNY;210,00
RO;16325;;1.051,00
RO;16325;EPIK SL;5.412,35
RO;16325;EPIK SL PFnPE;3,17
RO;16335;LIETO SC;828,00
RO;16335;LIETO SC PFnPE;10,00
RO;16336;DELAN SC;448,00
RO;16353;SIRAZOL;54,25
RO;16363;;177,60
RO;16363;SIRTAKI;929,70
RO;16363;SIRTAKI ML. 300;1,50
RO;16364;;1.097,00
RO;16364;BISMARK;4.086,00
RO;16369;ORTIVA TOP SC;289,00
RO;16379;;310,00
RO;16379;PREV-AM PLUS;581,00
RO;16384;;975,00
RO;16384;ELATUS ERA;1.526,00
RO;16387;SILGLIF CL PLUS;140,00
RO;16395;MOHICAN 500 SC;41,00
RO;16396;TEMSA 100;196,00
RO;16399;DECIS 15 EW HOBBY;3,64
RO;16399;DECIS 15 EW HOBBY PFnPE;51,20
RO;16402;ENVIROMITE FL;5,75
RO;16413;SEQUAT;30,00
RO;16415;;1,40
RO;16415;MADEX TWIN;1,80
RO;16416;FENOTRIX 300 SC;517,00
RO;16417;;11,00
RO;16420;EXPEDIENT 10 EC;306,00
RO;16431;PREVICUR ENERGY ORTO PFnPE;2,35
RO;16434;OLIOCIN NATRIA PFnPE;22,00
RO;16438;;8,50
RO;16438;VELUM PRIME;104,00
RO;16444;DIXIE MAIS;194,40
RO;16457;POLTIGLIA 20 WG GREEN;720,00
RO;16458;OSSICLOR 30 GREEN;460,00
RO;16459;SOLEIL 50 WG;6,50
RO;16460;VELIERO 500 EC;4,00
RO;16465;HARASS;7,36
RO;16465;HARASS GR. 25;0,05
RO;16465;HARRAS;0,05
RO;16472;;8,00
RO;16477;RIVAL;2,00
RO;16480;3LOGY;256,00
RO;16481;;671,70
RO;16483;TEMIDE 50 WG;5,50
RO;16485;;4,00
RO;16485;ROMULAN;20,00
RO;16490;GEMINI GEO;250,00
RO;16492;VASCO;49,00
RO;16497;DECIS PROTECT EW PFnPE;22,00
RO;16498;;75,00
RO;16498;CETUS 360 CS;211,00
RO;16503;BINARY T;635,00
RO;16509;IBISCO;9,00
RO;16514;CIPROXY;23,00
RO;16517;KISHAR;146,00
RO;16517;KISHAR LT. 1;42,00
RO;16517;KISHAR LT. 5;20,00
RO;16519;REMBO' 10 EC;5,00
RO;16527;TELLUS WP;11,00
RO;16529;ZERMAT SC;504,00
RO;16534;TIXAL R SC;24,00
RO;16535;TEMIDE MZ;1,00
RO;16538;KITAMBA;100,00
RO;16541;ARYSOIL;8.640,00
RO;16557;;5,00
RO;16557;AKUNA;16,00
RO;16561;RIKALI;733,00
RO;16562;;40,00
RO;16562;DELAN PRO;510,00
RO;16564;MEXIRAM TRI HI BIO;140,00
RO;16565;EXECUTIVE GOLD;13,80
RO;16566;KUPPER 20 WG;210,00
RO;16567;;223,00
RO;16570;;4,00
RO;16570;SENCOR 600 SC;53,00
RO;16575;TRIMMER 50 WG;4,26
RO;16577;;212,00
RO;16577;U46 COMBI DUO;642,00
RO;16578;MELODY COMPACT WG;38,00
RO;16615;;48,00
RO;16615;RUFAST ADVANCE;137,00
RO;16616;;564,00
RO;16616;VALLEY;1.375,00
RO;16632;;4,50
RO;16632;LUNA SENSATION;7,50
RO;16635;SEGURIS ERA;664,00
RO;16640;MAZA 4% SL;47,00
RO;16647;;320,00
RO;16647;TAG PRO;1.275,00
RO;16654;POLYVERSUM;18,50
RO;16657;CENTURY PRO;180,00
RO;16658;;179,00
RO;16658;DAGONIS;555,00
RO;16674;PROCEED;632,00
RO;16690;;65,75
RO;16690;KESTREL;187,25
RO;16698;BEYOND PLUS;15,00
RO;16699;;18,70
RO;16699;RIMURON;0,20
RO;16703;;31,00
RO;16703;SPADA 50 WG;1.332,00
RO;16732;;18,00
RO;16732;TUSAL;90,00
RO;16737;;7,00
RO;16737;PISON;270,00
RO;16744;JOYSTICK;2,40
RO;16755;DANEVA;242,00
RO;16776;ASSET FIVE;201,00
RO;16778;EVORELLE EXPRESS;0,15
RO;16779;TONALE;648,00
RO;16780;SERENADE ASO;20,00
RO;16781;;103,00
RO;16781;CYMBAL 35 WG;16,00
RO;16784;TRIBA 30 WG;40,00
RO;16787;;32.278,00
RO;16787;CLINIC ST;2.074,00
RO;16792;PROFILE PLUS;15,00
RO;16793;NIMBUS 250 EC;41,00
RO;16796;JOICE 55 D;153,00
RO;16802;ZYPAR;1.991,00
RO;16808;NEXT;80,00
RO;16827;MAISOT;295,00
RO;16828;MAKURI MAX;13,50
RO;16830;;4.460,00
RO;16830;FANDANGO 360 TF;15.110,00
RO;16831;GLIFENE BIOGRADE;3.360,00
RO;16833;PANTOX 360 SUPER;7.949,00
RO;16833;PANTOX 360 SUPER PFnPE;238,50
RO;16835;RAVANE PLUS 100 CS;11,00
RO;16836;STALLION IT SYNC;810,00
RO;16841;;30,00
RO;16842;CUPRAVIT BIO ADVANCED;10,00
RO;16843;;100,00
RO;16857;SHORTTRACK;35,00
RO;16867;GLISTER STAR;2.728,00
RO;16870;DISCO;4,00
RO;16886;;32,00
RO;16886;CLOSER;215,22
RO;16886;CLOSER PFnPE;1,48
RO;16890;WEEDMASTER 540;460,00
RO;16895;;130,95
RO;16895;ZORVEC ENICADE;39,90
RO;16896;;16,40
RO;16896;ZORVEC ZELAVIN;39,40
RO;16902;AVIATOR XPRO;811,00
RO;16904;;728,00
RO;16904;KIDEKA 100 SC;556,00
RO;16917;LOGRADO PLUS;375,00
RO;16922;ABINE;708,00
RO;16945;;180,80
RO;16945;SERCADIS;418,96
RO;16952;DIRIMAL;15,00
RO;16954;;522,00
RO;16963;AVENOX 240;14,00
RO;16966;BILO 50 GR;90,00
RO;16968;PENDINOVA;88,00
RO;16976;;25,00
RO;16976;VITIKAPPA;695,00
RO;16988;NAIF;1.190,00
RO;16991;ROSATE 360 TF;4.040,00
RO;16991;ROSATE 360 TF LT. 20;40,00
RO;17003;;3,00
RO;17003;PRIAXOR;901,00
RO;17006;MONCUT;9,00
RO;17007;ERADICOAT;35,00
RO;17010;TIXAL TRI;10,00
RO;17014;;2,00
RO;17014;DELEGATE WDG;107,00
RO;17018;GEOTOX 5 C;10,00
RO;17019;AIRONE L BLU;70,00
RO;17020;NORIOS;1.035,00
RO;17023;RIVIERA R WG;93,00
RO;17024;;1.046,00
RO;17058;;31,00
RO;17058;ROMEO;183,00
RO;17060;DERBY;32,00
RO;17072;;2.112,00
RO;17072;DIREX 50 GR;1.102,00
RO;17072;DIREX 50 GR PFnPE;466,05
RO;17075;;46,88
RO;17075;MOVIDA;55,63
RO;17076;GAZELLE;1.148,00
RO;17078;;114,00
RO;17078;QUANTUM L;363,00
RO;17079;;7.190,00
RO;17079;FORCE EVO;5.930,00
RO;17081;CUPROSSIL IDRO NEW 20 WG;278,00
RO;17091;CHAMP 20 WG;50,00
RO;17092;FAXER EC;55,00
RO;17093;MOSAIKO MICRO FLOW;50,00
RO;17094;;254,00
RO;17094;ACTIVUS EKO;195,00
RO;17094;ACTIVUS EKO LT. 1;5,00
RO;17094;ACTIVUS EKO LT. 5;20,00
RO;17099;ZAKEO 250 SC;200,00
RO;17108;FEUDO 500 SC;9,00
RO;17111;FLOVINE;135,00
RO;17112;;9,00
RO;17115;;520,00
RO;17115;ZETROLA;552,00
RO;17116;ACTIVUS ME;66,00
RO;17117;MITOR;93,00
RO;17137;VYDATE 10G;50,00
RO;17141;SELECTRUM;520,00
RO;17163;ALMADA MZ;550,00
RO;17178;TOTAL GREEN L;365,00
RO;17179;PPZ-400;386,00
RO;17205;CIDIAL;84,00
RO;17234;MAYA 70 WG;52,50
RO;17236;;3,00
RO;17236;GALILEO STAR;522,00
RO;17261;POKER GEO;4.890,00
RO;17264;ZOLFO LIQUIDO 80 SC;1.700,00
RO;17265;FILDER 500 SC;35,00
RO;17268;KUKI 70;32,00
RO;17275;NOTO CLASS;111,00
RO;17285;COSMOS 440 EC;12,00
RO;17332;HANUKYS;15,00
RO;17340;APHOX 50;37,00
RO;17346;EXOSET 240 EC;924,00
RO;17360;MAGO;60,00
RO;17361;;23.575,00
RO;17361;D-D SOIL XI;8.990,00
RO;17362;DIGEO XI;180,00
RO;17363;GEOCLEAN NEMA;4.020,00
RO;17364;;26.200,00
RO;17364;TELONE II 2019;18.920,00
RO;17378;;3,60
RO;17378;GACHINKO;150,60
RO;17416;EXALT 2019;80,00
RO;17424;;15.350,00
RO;17424;AF-X1 2019;3.344,03
RO;17431;VERIMARK 2019;10,00
TV;13;;12.550,00
TV;13;THIIOPRON;1.820,00
TV;13;THIOPRON;69.620,00
TV;13;THIOPRON ZOLFO X10;470,00
TV;17;;2,00
TV;17;U 46 COMBI FLUID;106,00
TV;133;U 46 D-FLUID;196,00
TV;189;;600,00
TV;206;ALBENE;56,00
TV;449;;45,00
TV;449;MOCAP;45,00
TV;449;MOCAP KG 15;60,00
TV;599;;15,00
TV;599;ACUPRICO 76 WG;1.215,00
TV;599;ACUPRICO 76 WG KG 5;20,00
TV;599;ACUPRICO 76 WG KG. 1;5,00
TV;630;;440,00
TV;630;REGLONE W;359,00
TV;630;REGLONE W LT 5;20,00
TV;909;;825,00
TV;909;POLISOLFURO DI CALCIO POLISENIO;875,00
TV;1155;;227,00
TV;1155;CHEMOL 90 EL;1,00
TV;1155;CHEMOL 90 EL PFnPE;10,00
TV;1156;;335,00
TV;1156;CHEMOL;1.750,00
TV;1156;CHEMOL L5;20,00
TV;1156;CHEMOL LT 25;175,00
TV;1156;CHEMOL LT 5;90,00
TV;1156;CHEMOL OLIO MINERALE DA 1 LT;3,00
TV;1156;CHEMOL PFnPE;42,00
TV;1562;ERBITOX M PRO;10,00
TV;1573;BASAMID GRANULAT;1.300,00
TV;1573;BASAMID GRANULAT KG 20;200,00
TV;1583;;85.927,00
TV;1583;MICROTHIOL DISPERSS;213.023,00
TV;1583;MICROTHIOL DISPERSS KG 15;600,00
TV;1583;MICROTHIOL DISPERSS KG 25;1.075,00
TV;1714;;207,00
TV;1714;KERB 80 EDF;665,00
TV;1714;KERB 80 EDF KG. 1;4,00
TV;1850;IDRORAME FLOW;2.961,00
TV;1850;IDRORAME FLOW PFnPe;54,00
TV;1903;SULFURENE;250,00
TV;1936;;200,00
TV;1936;LIQUIZOL M;600,00
TV;2191;WETTING PLUS;56,00
TV;2249;MALERBANE PRATI 400;74,00
TV;2259;PASTA LUMACHICIDA IN GRANI;140,70
TV;2272;SILLIM;54,50
TV;2272;SILLIM PFnPE;164,50
TV;2307;VECTOR;6.824,00
TV;2353;;24,00
TV;2353;BONALAN;2.117,00
TV;2353;BONALAN 1 KG;8,00
TV;2353;BONALAN LT 5;45,00
TV;2353;BONALAN LT. 5;25,00
TV;2518;;1,80
TV;2518;ACTELLIC 2P;3,10
TV;2732;;99,00
TV;2732;GOLTIX;475,00
TV;2923;;1.814,00
TV;2923;TIOVIT JET;64.334,00
TV;2923;TIOVIT JET DA 1 KG;552,00
TV;2923;TIOVIT JET DA 10 KG;1.270,00
TV;2923;TIOVIT JET KG 25;150,00
TV;2995;;55,50
TV;2995;ESCARTOX;428,50
TV;2995;ESCARTOX PFnPE;153,00
TV;2995;LUMACHICIDA META ESCARTOX;165,00
TV;2995;LUMACHIDA META KG. 5;20,00
TV;2995;ZAPI LUMACHICIDA ESCARTOX KG. 5;10,00
TV;3065;OLIOCIN;315,50
TV;3065;OLIOCIN PFnPE;76,25
TV;3082;OLEOTER ESTATE;13,25
TV;3102;;213,00
TV;3102;OLEOTER;3.471,45
TV;3102;OLEOTER 5 LT;50,00
TV;3102;OLEOTER DA 5 LT;15,00
TV;3102;OLEOTER LT 0,5;12,00
TV;3102;OLEOTER LT 25;25,00
TV;3102;OLEOTER LT 5;20,00
TV;3102;OLEOTER LT. 1;17,00
TV;3102;OLEOTER PFnPE DA ,0500 LITRI;36,00
TV;3126;CUPRIZOL;18,00
TV;3132;SEPR-OIL;22,00
TV;3132;SEPR-OIL LT 1;36,00
TV;3132;SEPR-OIL PFnPE;27,50
TV;3219;;49,00
TV;3219;CARAKOL AGRO;1.027,00
TV;3219;CARAKOL AGRO PFnPE;2.447,00
TV;3219;CARAKOL AGRO PFnPE DA 1 KG;30,00
TV;3343;U46 M CLASS;73,00
TV;3412;SYLLIT 65;35,00
TV;3468;;4,00
TV;3468;DACOL L 40;5,00
TV;3468;DACOL L 40 ST;44,00
TV;3468;DACOL ST L 40;10,00
TV;3503;;180,00
TV;3503;AGRUMIN;1.274,00
TV;3503;AGRUMIN LT 20;40,00
TV;3503;AGRUMIN LT 5;10,00
TV;3553;;304,00
TV;3553;CURZATE;924,00
TV;3555;CURZATE M;460,00
TV;3555;CURZATE M COLORED DA 1 KG.;20,00
TV;3555;CURZATE M COLORED DA 10 KG;40,00
TV;3640;;50,00
TV;3640;CUPROSTAR;873,00
TV;3658;SIPCAMOL E;10,50
TV;3754;;8,00
TV;3754;BAGNANTE SARIAF;735,00
TV;3754;BAGNANTE SARIAF LITRI;52,00
TV;3754;BAGNANTE SARIAF LT 5;20,00
TV;3754;BAGNANTE SARIAF LT. 1;11,00
TV;3767;;14,00
TV;3767;FENOXILENE 200;126,00
TV;3793;DITHANE M-45;54,00
TV;3793;DITHANE M-45 DA 1 KG;11,00
TV;3800;CRITTAM WG;1.194,00
TV;3817;DISERBONE KN;17,00
TV;4012;;123,00
TV;4012;RELDAN 22;455,25
TV;4012;RELDAN 22 DA 5 LT;5,00
TV;4199;;4.886,00
TV;4199;PENNCOZEB DG;8.504,00
TV;4199;PENNCOZEB DG DA 10 KG;10,00
TV;4228;ROGOR 400 ST;20,00
TV;4326;ROGOR L;1,00
TV;4326;ROGOR L 40;14,00
TV;4426;DECIS;1,25
TV;4552;;1.721,00
TV;4552;DITHANE DG NEOTEC;17.407,00
TV;4552;DITHANE DG NEOTEC DA 25 KG;80,00
TV;4701;PIRIMOR 50;85,00
TV;4710;ALIETTE;1.117,50
TV;4710;ALIETTE PFnPE;146,80
TV;4710;ALIETTE WG 80 ML 250;9,50
TV;4896;;0,20
TV;4896;RIGENAL P;0,50
TV;4896;RIGENAL P PFnPE;3,40
TV;5152;TIOSPOR WG;21.428,00
TV;5152;TIOSPOR WG PFnPE;34,00
TV;5228;CARAKOL PFnPE;39,50
TV;5282;GIBAIFAR;0,25
TV;5299;;123,50
TV;5299;MIBIOL;217,25
TV;5299;MIBIOL PFnPE;190,75
TV;5381;MANCOZEB PLUS 80 WP;425,00
TV;5414;RADICANTE POLVERE TALEE LEGNOSE;1,00
TV;5414;RADICANTE POLVERE TALEE LEGNOSE PFn;3,00
TV;5467;METADENE;157,00
TV;5574;LUMAKIDIN 5G;379,00
TV;5574;LUMAKIDIN 5G PFnPE;859,00
TV;5574;LUMAKIDIN 5G PFnPE DA 1 KG;36,00
TV;5755;;5,00
TV;6001;BETAFIL FL;15,00
TV;6136;GERMON L;17,00
TV;6166;GERMON E;17,30
TV;6298;FASTAC;23,00
TV;6321;STIMOLANTE 66F;48,00
TV;6322;OBSTHORMON 24A;8,00
TV;6324;;4,00
TV;6389;DUECI-FITO RADICANTE PFnPE;1,95
TV;6401;MONDAK 21 S;19,00
TV;6437;ETHREL;8,00
TV;6438;BI-FEN;6,00
TV;6556;K-OBIOL DP2;172,00
TV;6556;K-OBIOL DP2 1 KG;10,00
TV;6704;TIOLENE 80 WG;4.187,00
TV;6704;TIOLENE 80 WG KG 10;10,00
TV;6751;RASEN FLORANID PFnPE;21,00
TV;6834;TEPETA COMBI FLOW;7.235,00
TV;6873;;80,00
TV;6873;IDRORAME 193;1.972,00
TV;6873;IDRORAME 193 LT 5;5,00
TV;6945;TOPAS 10 EC;155,25
TV;6956;TARGA FLO;5,00
TV;6978;BETTER 400;90,00
TV;7020;;2,00
TV;7020;BAGNANTE CIFO;2.626,20
TV;7053;PASTA CAFFARO NC;1.808,50
TV;7055;PASTA CAFFARO BLU;376,00
TV;7055;PASTA CAFFARO BLU PFnPE;53,50
TV;7101;LIMAVAL;5,00
TV;7101;LIMAVAL PFnPE;102,00
TV;7368;;7,00
TV;7368;TURFENE L;555,00
TV;7368;TURFENE L LT 1;4,00
TV;7369;SYLLIT FLO;16,10
TV;7369;SYLLIT FLOW;0,25
TV;7379;;2,00
TV;7379;VENZAR;26,00
TV;7401;;10,00
TV;7401;POLTIGLIA CAFFARO 20 DF NEW;319,00
TV;7401;POLTIGLIA CAFFARO 20 DF NEW KG. 1;16,00
TV;7401;POLTIGLIA CAFFARO 20 DF NEW PFnPE;50,00
TV;7454;ORMONE AG COMPRESSE;0,05
TV;7541;;1,00
TV;7541;APOLLO SC;11,15
TV;7541;APOLLO SC PFnPE;0,15
TV;7555;KLARTAN 20 EW;12,33
TV;7555;KLARTAN 20 EW DA 1 LT;20,00
TV;7555;KLARTAN 20 EW PFnPE;1,20
TV;7608;DASKOR 440 EC;139,00
TV;7608;DASKOR 440 EC LT. 1;1,00
TV;7611;;1.406,00
TV;7611;ENOVIT METIL 5 LT;25,00
TV;7611;ENOVIT METIL FL;9.639,00
TV;7611;ENOVIT METIL FL LT 1;5,00
TV;7611;ENOVIT METIL FL LT 5;20,00
TV;7611;ENOVIT METIL FL X5;25,00
TV;7611;ENOVIT METIL LT 1;5,00
TV;7700;;15,00
TV;7700;MATACAR FL;151,80
TV;7736;ZOLFO SCORREVOLE TRIVENTILATO 95% S;1.350,00
TV;7737;;1.675,00
TV;7764;;953,00
TV;7764;TIOLENE;24.832,70
TV;7764;TIOLENE SC X20;900,00
